ExampleID	Coder	Journal	Vol	No	Year	Pages	ExPg	ExNo	Example Sentence	Language	Argument	Predicate	GramFunction	ThetaRole	Gender	Number	Name?	Pronoun?	Content	Comments	ExType	Filename																																																																																																																																																																																																																																									
NLLT_00400		NLLT	18	NA	2000	pp1–39	p11	17a	ex:miin fakkarto nno l-bolisiyye la aTu-u|who thought.2P that the-policemen caught.3P-him|Who did you think that the policemen caught him?	O	who	think	O	P	M	S	N	Y			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
										O	policemen	catch	S	A	M	P	N	N																																																																																																																																																																																																																																													
										O	him	catch	O	P	M	S	N	Y																																																																																																																																																																																																																																													
NLLT_00401		NLLT	18	NA	2000	pp1–39	p11	17b	ex:miin fakkarto nno ma r bi eeyze|who thought.2P that neg won.3SM prize|Who did you think didn’t win a prize?	O	who	win	S	A	N	S	N	Y			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00402		NLLT	18	NA	2000	pp1–39	p11	17c	ex:ft k ll b nt btiftikro nn-a ma ra t rba s-saba|saw.1S every girl think.2P that-she neg. fut.win.3SF the-race|I saw every girl you think that she will not win the race.	O	every girl	saw	O	P	F	S	N	N			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
										O	she	win	S	E	F	S	N	N																																																																																																																																																																																																																																													
NLLT_00403		NLLT	18	NA	2000	pp1–39	p12	XXb	ex:?miin fakkarto nno ma r bi ha-l-habiile eeyze|who thought.2P that neg won.3SM this-the-idiot prize|Who did you think that this idiot didn’t win a prize?	O	who	think	O	P	N	S	N	Y			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
										O	this idiot	win	S	A	M	S	N	N																																																																																																																																																																																																																																													
NLLT_00405		NLLT	18	NA	2000	pp1–39	p16	24	ex:bt hayda 1-kteeb w tarakt haydaak b-l-beet|brought.1S this the-book and left.1S that in-the-house|I brought this book and left that (one) at home.	O											Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00406		NLLT	18	NA	2000	pp1–39	p19	XXb	ex:Kariim Darab-ak/-ik/-kun|K. hit.3SM-2MS/2FS/2P|Karim hit you.	O	Karim	hit	S	A	U	S	Y	N	V		Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00407		NLLT	18	NA	2000	pp1–39	p19	30a	ex:r te ma -e/-na|went.2SF with-1S/1P|You went with me/us.	O											Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00408		NLLT	18	NA	2000	pp1–39	p19	30b	ex:raa it ma -ik/-ak/-kun|went.3SF with-2SF/2SM/2P|She went with you.	O	She	go	S	A	F	S	N	Y			Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00409		NLLT	18	NA	2000	pp1–39	p19	31a	ex:Zeina aalit nno ana Dall b-l-beet|Z. said.3SF that I stay.1S in-the-house|Zeina said that I stay at home.	O	Zenia	say	S	A	F	N	Y				Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00410		NLLT	18	NA	2000	pp1–39	p19	31b	ex:Zeina aalit nno n na nDall b-l-beet|Z. said.3SF that we stay.1P in-the-house|Zeina said that we stay at home.	O	Zenia	say	S	A	F	N	Y				Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00411		NLLT	18	NA	2000	pp1–39	p19	31c	ex:Zeina aalit nno nta tDall b-l-beet|Z. said.3SF that you.M stay.2SM in-the-house|Zeina said that you stay at home.												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00412		NLLT	18	NA	2000	pp1–39	p19	31d	ex:Zeina aalit nno nte tDalle b-l-beet|Z. said.3SF that you.F stay.2SF in-the-house|Zeina said that you stay at home.												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00413		NLLT	18	NA	2000	pp1–39	p20	31e	ex:Zeina aalit nno nto tDallo b-l-beet|Z. said.3SF that you.P stay.2P in-the-house|Zeina said that you stay at home.												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00414		NLLT	18	NA	2000	pp1–39	p22	36a	ex:? miin fakkarto huwwe b-l-beet|who thought.2P he in-the-house|Who did you think he was at home?												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00415		NLLT	18	NA	2000	pp1–39	p22	XXc	ex:miin fakkartu-u b-l-beet|who thought.2P-him in-the-house|Who did you think he was at home?												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00416		NLLT	18	NA	2000	pp1–39	p22	XXd	ex:abbaruukun nno k ll walad fakkarne-e b-l-beet|told.2P-you.P that every boy thought.1P-him in-the-house|They told you that every boy we thought he was at home.												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00417		NLLT	18	NA	2000	pp1–39	p22	37a	ex:? miin fakkarto ha-l-mal uun b-l-beet|who thought.2P 3-the-damned in-the-house|Who did you think this devil is/was at home?												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00418		NLLT	18	NA	2000	pp1–39	p23	38a	ex:miini tsee alto za/ emtiin huwwei r bi eeyze|who wondered.2P whether/ when he won.3SM prize|Who did you wonder whether/when he won a prize?												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00419		NLLT	18	NA	2000	pp1–39	p23	39a	ex:miini mmoi fakkarit huwwei r bi eeyze|who mother-his thought.3SF he won.3SM prize|Who did his mother think he won a prize?												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00420		NLLT	18	NA	2000	pp1–39	p24	41a	ex:miini mmoi fakkarit ha-l-mal uuni r bi eeyze|who mother-her thought.3SF 3-the-damned won.3SM prize|Who did his mother think this devil won a prize?												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00421		NLLT	18	NA	2000	pp1–39	p24	8a	ex:miini abbartu-ui nno ra yzittu-ui b-l- abs|who told.2P-him that fut.throw.3P-him in-the-prison|Who did you tell him that they will throw him in prison?												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00422		NLLT	18	NA	2000	pp1–39	p26	37a	ex:? miin fakkarto ha-l-mal uun b-l-beet|who thought.2P 3-the-damned in-the-house|Who did you think this devil is/was at home?												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00423		NLLT	18	NA	2000	pp1–39	p28	37b	ex:? uft had / dik|saw.1S this.MS / that.FS|I saw this/that.												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00424		NLLT	18	NA	2000	pp1–39	p28	XXb	ex:uft hada / hadi / hadu|saw.1S this.MS / this.MS / these|I saw this/these.												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00425		NLLT	18	NA	2000	pp1–39	p28	XXb	ex:uft hadak / hadik / haduk|saw.1S that.MS / that.MS / those|I saw that/those.												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00426		NLLT	18	NA	2000	pp1–39	p31	XXc	ex:adi n uf kull w ld qbel ma mm-u tji|fut. see.1S every boy before comp mother-his come.3SF|I will see every boy before his mother comes.												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00427		NLLT	18	NA	2000	pp1–39	p31	XXc	ex:kun Nadia b t t r f wa umar Derb-u|who Nadia want.3SF know.3SF whether Omar hit.3SM-him|Who does Nadia wonder whether Omar hit him?												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_00428		NLLT	18	NA	2000	pp1–39	p32	55a	"ex:In LA, reduced demonstratives can be used anaphorically as|bound variables and as resumptive pronouns.|b. In MA, reduced demonstratives are used exclusively as deictics."												Constructed	file:Aoun-Choueiri2000_Article_Epithets.html																																																																																																																																																																																																																																									
NLLT_01978		NLLT	18	NA	2000	pp673–721	p676	6	ex:Swedish: D-PRONOUN STAY CASE.												Constructed	file:Broekhuis2000_Article_AgainstFeatureStrengthTheCASEO.html																																																																																																																																																																																																																																									
NLLT_01979		NLLT	18	NA	2000	pp673–721	p692	XXe	ex:Jan kijkt er waarschijnlijk naar|Jan looks there probably at|11 Various intricate questions arise here that I am not able to go into at this moment.												Constructed	file:Broekhuis2000_Article_AgainstFeatureStrengthTheCASEO.html																																																																																																																																																																																																																																									
NLLT_01980		NLLT	18	NA	2000	pp673–721	p698	XXc	"ex:Hence, attraction of the Case feature of the direct object can|in principle be blocked by the indirect object (cf. the MLC in|(18b))."												Constructed	file:Broekhuis2000_Article_AgainstFeatureStrengthTheCASEO.html																																																																																																																																																																																																																																									
NLLT_01981		NLLT	18	NA	2000	pp673–721	p698	XXd	ex:Movement of the indirect object into a position in which its|Case is checked voids the barrier for movement of the direct|object.												Constructed	file:Broekhuis2000_Article_AgainstFeatureStrengthTheCASEO.html																																																																																																																																																																																																																																									
NLLT_01982		NLLT	18	NA	2000	pp673–721	p712	64a	ex:Movement is triggered by the need of feature checking.|b. Feature checking requires movement of the formal features|only.												Constructed	file:Broekhuis2000_Article_AgainstFeatureStrengthTheCASEO.html																																																																																																																																																																																																																																									
NLLT_01983		NLLT	18	NA	2000	pp673–721	p717	73a	ex:? dat het meisjedat. zijnom. overkomen|that the girl they happen|that they happen to the girl.												Constructed	file:Broekhuis2000_Article_AgainstFeatureStrengthTheCASEO.html																																																																																																																																																																																																																																									
NLLT_02367		NLLT	18	NA	2000	pp813–835	p827	2	ex:A ? B ? C ? D.												Constructed	file:Cameron-Faulkner-Carstairs-McCarthy2000_Article_StemAlternantsAsMorphologicalS.html																																																																																																																																																																																																																																									
NLLT_02368		NLLT	18	NA	2000	pp813–835	p827	3	ex:ABCD; BCD; CD; D.												Constructed	file:Cameron-Faulkner-Carstairs-McCarthy2000_Article_StemAlternantsAsMorphologicalS.html																																																																																																																																																																																																																																									
NLLT_02369		NLLT	18	NA	2000	pp813–835	p827	4	ex:ABCD; ACD; BC; B.												Constructed	file:Cameron-Faulkner-Carstairs-McCarthy2000_Article_StemAlternantsAsMorphologicalS.html																																																																																																																																																																																																																																									
NLLT_03702		NLLT	18	NA	2000	pp253–342	p321	97	ex:presents a number of empirical advantages.												Constructed	file:D?prez2000_Article_ParallelASymmetriesAndTheInter.html																																																																																																																																																																																																																																									
NLLT_03443		NLLT	18	NA	2000	pp199–251	p201	2	ex:Lillian tl’as ’iyilekh.|Lillian dress 3s.makes.3s|Lillian is making a dress.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03444		NLLT	18	NA	2000	pp199–251	p201	3	ex:Silhtsen Mabel yunt’iy’.|1s.brother Mabel 3s.likes.3s|My brother likes Mabel.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03445		NLLT	18	NA	2000	pp199–251	p201	4	ex:Lillian bisë’ lhalhde’ Mabel yïn’ën.|Lillian 3s.daughter yesterday Mabel 3s.saw.3s|Lillian’s daughter saw Mabel yesterday.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03446		NLLT	18	NA	2000	pp199–251	p202	8	ex:Lillian George yunt’iy’|Lillian George 3s.likes.3s|Lillian likes George.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03447		NLLT	18	NA	2000	pp199–251	p203	15a	ex:Sharon book ’agh yik’iyetalhdic.|Sharon book quickly 3s.will read.3s|Sharon will read the book quickly.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03448		NLLT	18	NA	2000	pp199–251	p204	17a	ex:Sharon stsëghe’ dzikh yilhtl’ol.|Sharon hair crooked 3s.braided.3s|Sharon braided my hair crooked.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03449		NLLT	18	NA	2000	pp199–251	p206	22a	ex:Ggin dinï budiclhye|that man 1s.know.3s|I know that man.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03450		NLLT	18	NA	2000	pp199–251	p206	22b	ex:Ggin dinï budiclhye hin ’it’iw|that man 1s.know.3s EMPH it is|It is that man that I know.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03451		NLLT	18	NA	2000	pp199–251	p207	25a	ex:George tl’ah mbï hibïn’ë’n?|George and who 2s.saw.3p|You saw George and who?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03452		NLLT	18	NA	2000	pp199–251	p214	32	ex:Dare-ga ki-masu ka?|who-NOM come-POLITE Q|Who will come?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03453		NLLT	18	NA	2000	pp199–251	p229	49	ex:What does Ivy see?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03454		NLLT	18	NA	2000	pp199–251	p230	51	ex:Who likes what?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03455		NLLT	18	NA	2000	pp199–251	p231	53	ex:John likes beans and Mary likes peas.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03456		NLLT	18	NA	2000	pp199–251	p231	54	ex:John likes what.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03457		NLLT	18	NA	2000	pp199–251	p232	55	ex:What does who like?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03458		NLLT	18	NA	2000	pp199–251	p232	56	ex:Ella wonders what Ivy sees.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03459		NLLT	18	NA	2000	pp199–251	p232	57	ex:What does Ella think Ivy sees?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03460		NLLT	18	NA	2000	pp199–251	p233	59	ex:What does Ella wonder Ivy sees?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03461		NLLT	18	NA	2000	pp199–251	p235	61a	ex:Qu’ est-ce que tu fais?|what it-it that you do|What are you doing?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03462		NLLT	18	NA	2000	pp199–251	p235	61b	ex:Tu fais quoi?|you do what|What are you doing?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03463		NLLT	18	NA	2000	pp199–251	p235	62a	ex:Qu’est-ce que tu fais?|what it-it that you do|What is it that you are doing?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03464		NLLT	18	NA	2000	pp199–251	p235	63a	ex:Tu fais quoi?|you do that|What are you doing?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03465		NLLT	18	NA	2000	pp199–251	p236	64a	ex:C’est un loup qui court l` a-bas.|it is a wolf that run over-there|It’s a wolf that’s running over there.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03466		NLLT	18	NA	2000	pp199–251	p236	64b	ex:Qu’ est- ce qui court l` a-bas?|what is it that run over-there|What is it that’s running over there?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03467		NLLT	18	NA	2000	pp199–251	p236	65a	ex:C’est Pierre qu’ elle voit.|it is Peter that she sees|It’s Peter that she sees.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03468		NLLT	18	NA	2000	pp199–251	p236	65b	ex:Qui est- ce qu’ elle voit?|who is it that she sees|Who is it that she sees?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03469		NLLT	18	NA	2000	pp199–251	p236	67	ex:It’s who that’s running over there.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03470		NLLT	18	NA	2000	pp199–251	p237	69a	ex:Jean a demand´ e [comment Marie a fait le travail].|John has asked how Mary had done the work|John asked how Mary did the work.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03471		NLLT	18	NA	2000	pp199–251	p239	76	ex:A [±wh] Comp must contain a [+wh] phrase.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03472		NLLT	18	NA	2000	pp199–251	p240	77	ex:Bob wonders Rachel sees what.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03473		NLLT	18	NA	2000	pp199–251	p240	79	ex:Bob wonders what Rachel sees.												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03474		NLLT	18	NA	2000	pp199–251	p244	85a	ex:Hastiin hant´e yizta?|old-man what 3s.perf.kick|What did the old man kick?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03475		NLLT	18	NA	2000	pp199–251	p245	87a	ex:David ay´?i yehtsi|David what 3.make|What did David make?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03476		NLLT	18	NA	2000	pp199–251	p248	95a	ex:Ali memberitahu kamu tadi [Fatimah baca apa]?|Ali informed you just now Fatimah read what|What did Ali tell you just now Fatimah was reading?												Constructed	file:Denham2000_Article_OptionalWh-MovementInBabine-Wi.html																																																																																																																																																																																																																																									
NLLT_03763		NLLT	18	NA	2000	pp41–88	p74	56	ex:John was reading the book.												Constructed	file:Engelhardt2000_Article_TheProjectionOfArgument-Taking.html																																																																																																																																																																																																																																									
NLLT_03849		NLLT	18	NA	2000	pp417–455	NA	1	ex:Who climbed the highest mountain?												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03850		NLLT	18	NA	2000	pp417–455	p421	7	ex:A CHILD climbed the highest mountain.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03851		NLLT	18	NA	2000	pp417–455	p421	8	ex:A PROFESSOR was paid the least money.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03852		NLLT	18	NA	2000	pp417–455	p423	14a	ex:? Who t said [that you got the fewest letters]?|Who said that you got fewer letters than what everybody else|said?												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03853		NLLT	18	NA	2000	pp417–455	p424	16a	ex:Who t wants you to get the fewest letters?|Who wants you to get fewer letters than what everybody else|wants?												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03854		NLLT	18	NA	2000	pp417–455	p424	16b	ex:? Who t wants very much for you to get the fewest letters?|Who wants very much for you to get fewer letters than what|everybody else wants?												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03855		NLLT	18	NA	2000	pp417–455	p424	16c	ex:? Who t is anxious for you to get the fewest letters?|Who is anxious for you to get fewer letters than what everybody|else is anxious for you to get?												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03856		NLLT	18	NA	2000	pp417–455	p425	17	ex:Who t arranged for you to get the fewest letters?|Who arranged for you to get fewer letters than what everybody|else arranged?												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03857		NLLT	18	NA	2000	pp417–455	p426	20	ex:It is wanted for her to invite too many people.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03858		NLLT	18	NA	2000	pp417–455	p426	21	ex:They want each other to succeed.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03859		NLLT	18	NA	2000	pp417–455	p427	22	ex:The Locality Condition|The superlative and the variable bound by the licensing operator|cannot be separated by a barrier.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03860		NLLT	18	NA	2000	pp417–455	p428	24	ex:Whoi did the fewest persons vote for ti ?												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03861		NLLT	18	NA	2000	pp417–455	p428	25	ex:The Primacy Condition|The root of the superlative chain must be m-commanded by the|licensing operator.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03862		NLLT	18	NA	2000	pp417–455	p433	35	ex:I sent better drummers to you than Karlheinz.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03863		NLLT	18	NA	2000	pp417–455	p434	38	ex:Benny is tall.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03864		NLLT	18	NA	2000	pp417–455	p438	45	ex:Who climbed the highest mountain in the US?												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03865		NLLT	18	NA	2000	pp417–455	p438	46	ex:Every student climbed a mountain.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03866		NLLT	18	NA	2000	pp417–455	p438	47	ex:Every child ate the cookie ?rst.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03867		NLLT	18	NA	2000	pp417–455	p444	57	"ex:The interpretation of an argument x may be affected by the|predicate x is an argument of, as well as by the co-arguments|of x ."												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03868		NLLT	18	NA	2000	pp417–455	p444	58a	"ex:The ?rst man landed on the moon in 1969.|b. The ?rst man who landed on the moon, landed on the moon in|1969."												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03869		NLLT	18	NA	2000	pp417–455	p444	59a	ex:The ?rst man remembered that he landed on the moon in 1969.|b. ? The ?rst man who landed on the moon remembered that he|landed on the moon in 1969.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03870		NLLT	18	NA	2000	pp417–455	p445	60a	ex:Every man thought that his wife had taken the car.|b. Every man who had a wife thought that his wife had taken the|car.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03871		NLLT	18	NA	2000	pp417–455	p448	64	"ex:Who, if anybody, climbed the highest mountain?"												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03872		NLLT	18	NA	2000	pp417–455	p448	66	ex:Every/several/most students climbed the highest mountain.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03873		NLLT	18	NA	2000	pp417–455	p449	68	ex:Only John VPed.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03874		NLLT	18	NA	2000	pp417–455	p449	69	ex:A PROFESSOR was paid the least amount of money.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03875		NLLT	18	NA	2000	pp417–455	p451	73	ex:JOHN wanted to climb the highest mountain.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_03876		NLLT	18	NA	2000	pp417–455	p453	75	ex:Every student climbed the highest mountain.												Constructed	file:Farkas-Kiss2000_Article_OnTheComparativeAndAbsoluteRea.html																																																																																																																																																																																																																																									
NLLT_04329		NLLT	18	NA	2000	pp457–523	p458	XXd	ex:Milan ? (ne) vidi nista. Serbian/Croatian|Milan not see.3sg n-thing|Milan cannot see anything.												Constructed	file:Giannakidou2000_Article_NegativeConcord.html																																																																																																																																																																																																																																									
NLLT_04330		NLLT	18	NA	2000	pp457–523	p460	3a	ex:J’ ai pas vu personne. Quebecois|I have.1sg not seen n-person|I haven’t seen anybody.												Constructed	file:Giannakidou2000_Article_NegativeConcord.html																																																																																																																																																																																																																																									
NLLT_04331		NLLT	18	NA	2000	pp457–523	p460	XXc	ex:Hulle het nooit gesing nie. Afrikaans|they have n-ever sung not|They have never sung.												Constructed	file:Giannakidou2000_Article_NegativeConcord.html																																																																																																																																																																																																																																									
NLLT_04332		NLLT	18	NA	2000	pp457–523	p461	4a	ex:Je hebt NOOIT GEEN tijd voor mij. Dutch|not have.2sg n-ever n- time for me|You never have time for me.												Constructed	file:Giannakidou2000_Article_NegativeConcord.html																																																																																																																																																																																																																																									
NLLT_04333		NLLT	18	NA	2000	pp457–523	p461	4b	ex:Hier hilft KEINER KEINEM. German|here help.3sg n-person n-person|No one helps anyone here.												Constructed	file:Giannakidou2000_Article_NegativeConcord.html																																																																																																																																																																																																																																									
NLLT_04334		NLLT	18	NA	2000	pp457–523	p461	4c	ex:Nessuno ha letto niente. Italian|n-person have.3sg read n-thing|Nobody read anything.												Constructed	file:Giannakidou2000_Article_NegativeConcord.html																																																																																																																																																																																																																																									
NLLT_04335		NLLT	18	NA	2000	pp457–523	p461	5	ex:KANENAS ? (dhen) ipe TIPOTA. Greek|n-person not said.3sg n-thing|Nobody said anything.												Constructed	file:Giannakidou2000_Article_NegativeConcord.html																																																																																																																																																																																																																																									
NLLT_04336		NLLT	18	NA	2000	pp457–523	p461	6	ex:Nikt (nie) uderzyl nigogo. Polish|n-person not hit.3sg n-person|Nobody hit anybody.												Constructed	file:Giannakidou2000_Article_NegativeConcord.html																																																																																																																																																																																																																																									
