"","X","ID","Item","Answer","NotAns","Cat","Col","NonNative","ForeignLang","Most","Number","Yes","Acc.Fil","Acc.Mtn","NotAll","LowAcc","LowMtn","C2.Weber","C3.Weber","Blue","Non.Blue","Yellow","PropTC","SupTC"
"5230",7102,"AYZA5775CV0AI","Answer.3C_Bal.1",TRUE,0,"3C_Bal",3,0,1,1,1,1,65.3,100,0,1,0,0.67,1.33,8,12,6,0,1
"5231",7103,"AYZA5775CV0AI","Answer.3C_Bal.2",TRUE,0,"3C_Bal",3,0,1,1,2,1,65.3,100,0,1,0,0.75,1.5,9,12,6,0,1
"5232",7104,"AYZA5775CV0AI","Answer.3C_Bal.3",TRUE,0,"3C_Bal",3,0,1,1,3,1,65.3,100,0,1,0,0.82,1.5,9,11,6,0,1
"5233",7105,"AYZA5775CV0AI","Answer.3C_Bal.4",FALSE,0,"3C_Bal",3,0,1,1,4,0,65.3,100,0,1,0,0.91,1.67,10,11,6,0,1
"5234",7106,"AYZA5775CV0AI","Answer.3C_Bal.5",TRUE,0,"3C_Bal",3,0,1,1,5,1,65.3,100,0,1,0,1,1.67,10,10,6,0,1
"5235",7107,"AYZA5775CV0AI","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,1,1,6,1,65.3,100,0,1,0,1.1,2.2,11,10,5,1,1
"5236",7108,"AYZA5775CV0AI","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,1,1,7,1,65.3,100,0,1,0,1.22,2.2,11,9,5,1,1
"5237",7109,"AYZA5775CV0AI","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,1,1,8,1,65.3,100,0,1,0,1.33,2.4,12,9,5,1,1
"5238",7110,"AYZA5775CV0AI","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,1,1,9,1,65.3,100,0,1,0,1.5,3,12,8,4,1,1
"5239",7111,"AYZA5775CV0AI","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,1,1,1,0,65.3,100,0,1,0,0.67,0.89,8,12,9,0,0
"5240",7112,"AYZA5775CV0AI","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,1,1,2,0,65.3,100,0,1,0,0.75,1,9,12,9,0,0
"5241",7113,"AYZA5775CV0AI","Answer.3C_Mild.3",TRUE,0,"3C_Mild",3,0,1,1,3,1,65.3,100,0,1,0,0.82,1.13,9,11,8,0,1
"5242",7114,"AYZA5775CV0AI","Answer.3C_Mild.4",FALSE,0,"3C_Mild",3,0,1,1,4,0,65.3,100,0,1,0,0.91,1.25,10,11,8,0,1
"5243",7115,"AYZA5775CV0AI","Answer.3C_Mild.5",TRUE,0,"3C_Mild",3,0,1,1,5,1,65.3,100,0,1,0,1,1.42,10,10,7,0,1
"5244",7116,"AYZA5775CV0AI","Answer.3C_Mild.6",TRUE,0,"3C_Mild",3,0,1,1,6,1,65.3,100,0,1,0,1.1,1.57,11,10,7,1,1
"5245",7117,"AYZA5775CV0AI","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,1,1,7,1,65.3,100,0,1,0,1.22,1.83,11,9,6,1,1
"5246",7118,"AYZA5775CV0AI","Answer.3C_Mild.8",TRUE,0,"3C_Mild",3,0,1,1,8,1,65.3,100,0,1,0,1.33,1.71,12,9,7,1,1
"5247",7119,"AYZA5775CV0AI","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,1,1,9,1,65.3,100,0,1,0,1.5,2,12,8,6,1,1
"5248",7120,"AYZA5775CV0AI","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal",3,0,1,1,1,0,65.3,100,0,1,0,0.67,0.73,8,12,11,0,0
"5249",7121,"AYZA5775CV0AI","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,1,1,2,0,65.3,100,0,1,0,0.75,0.86,9,12,11,0,0
"5250",7122,"AYZA5775CV0AI","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal",3,0,1,1,3,0,65.3,100,0,1,0,0.82,0.9,9,11,10,0,0
"5251",7123,"AYZA5775CV0AI","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal",3,0,1,1,4,0,65.3,100,0,1,0,0.91,1,10,11,10,0,0
"5252",7124,"AYZA5775CV0AI","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal",3,0,1,1,5,0,65.3,100,0,1,0,1,1.11,10,10,9,0,1
"5253",7125,"AYZA5775CV0AI","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal",3,0,1,1,6,1,65.3,100,0,1,0,1.1,1.22,11,10,9,1,1
"5254",7126,"AYZA5775CV0AI","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,1,1,7,1,65.3,100,0,1,0,1.22,1.38,11,9,8,1,1
"5255",7127,"AYZA5775CV0AI","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,1,1,8,1,65.3,100,0,1,0,1.33,1.5,12,9,8,1,1
"5256",7128,"AYZA5775CV0AI","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,1,1,9,1,65.3,100,0,1,0,1.5,1.71,12,8,7,1,1
"5257",7129,"A22RAUAKZ5EURN","Answer.2C.1",FALSE,0,"2C",2,0,0,1,1,0,93.1,100,0,0,0,0.67,0.67,8,12,12,0,0
"5258",7130,"A22RAUAKZ5EURN","Answer.2C.2",FALSE,0,"2C",2,0,0,1,2,0,93.1,100,0,0,0,0.75,0.75,9,12,12,0,0
"5259",7131,"A22RAUAKZ5EURN","Answer.2C.3",FALSE,0,"2C",2,0,0,1,3,0,93.1,100,0,0,0,0.82,0.82,9,11,11,0,0
"5260",7132,"A22RAUAKZ5EURN","Answer.2C.4",FALSE,0,"2C",2,0,0,1,4,0,93.1,100,0,0,0,0.91,0.91,10,11,11,0,0
"5261",7133,"A22RAUAKZ5EURN","Answer.2C.5",FALSE,0,"2C",2,0,0,1,5,0,93.1,100,0,0,0,1,1,10,10,10,0,0
"5262",7134,"A22RAUAKZ5EURN","Answer.2C.6",TRUE,0,"2C",2,0,0,1,6,1,93.1,100,0,0,0,1.1,1.1,11,10,10,1,1
"5263",7135,"A22RAUAKZ5EURN","Answer.2C.7",TRUE,0,"2C",2,0,0,1,7,1,93.1,100,0,0,0,1.22,1.22,11,9,9,1,1
"5264",7136,"A22RAUAKZ5EURN","Answer.2C.8",TRUE,0,"2C",2,0,0,1,8,1,93.1,100,0,0,0,1.33,1.33,12,9,9,1,1
"5265",7137,"A22RAUAKZ5EURN","Answer.2C.9",TRUE,0,"2C",2,0,0,1,9,1,93.1,100,0,0,0,1.5,1.5,12,8,8,1,1
"5266",7138,"A22RAUAKZ5EURN","Answer.3C_Bal.1",TRUE,0,"3C_Bal",3,0,0,1,1,1,93.1,100,0,0,0,0.67,1.33,8,12,6,0,1
"5267",7139,"A22RAUAKZ5EURN","Answer.3C_Bal.2",TRUE,0,"3C_Bal",3,0,0,1,2,1,93.1,100,0,0,0,0.75,1.5,9,12,6,0,1
"5268",7140,"A22RAUAKZ5EURN","Answer.3C_Bal.3",FALSE,0,"3C_Bal",3,0,0,1,3,0,93.1,100,0,0,0,0.82,1.5,9,11,6,0,1
"5269",7141,"A22RAUAKZ5EURN","Answer.3C_Bal.4",TRUE,0,"3C_Bal",3,0,0,1,4,1,93.1,100,0,0,0,0.91,1.67,10,11,6,0,1
"5270",7142,"A22RAUAKZ5EURN","Answer.3C_Bal.5",TRUE,0,"3C_Bal",3,0,0,1,5,1,93.1,100,0,0,0,1,1.67,10,10,6,0,1
"5271",7143,"A22RAUAKZ5EURN","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,0,1,6,1,93.1,100,0,0,0,1.1,2.2,11,10,5,1,1
"5272",7144,"A22RAUAKZ5EURN","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,0,1,7,1,93.1,100,0,0,0,1.22,2.2,11,9,5,1,1
"5273",7145,"A22RAUAKZ5EURN","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,0,1,8,1,93.1,100,0,0,0,1.33,2.4,12,9,5,1,1
"5274",7146,"A22RAUAKZ5EURN","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,0,1,9,1,93.1,100,0,0,0,1.5,3,12,8,4,1,1
"5275",7147,"A22RAUAKZ5EURN","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,0,1,1,0,93.1,100,0,0,0,0.67,0.89,8,12,9,0,0
"5276",7148,"A22RAUAKZ5EURN","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,0,1,2,0,93.1,100,0,0,0,0.75,1,9,12,9,0,0
"5277",7149,"A22RAUAKZ5EURN","Answer.3C_Mild.3",TRUE,0,"3C_Mild",3,0,0,1,3,1,93.1,100,0,0,0,0.82,1.13,9,11,8,0,1
"5278",7150,"A22RAUAKZ5EURN","Answer.3C_Mild.4",TRUE,0,"3C_Mild",3,0,0,1,4,1,93.1,100,0,0,0,0.91,1.25,10,11,8,0,1
"5279",7151,"A22RAUAKZ5EURN","Answer.3C_Mild.5",TRUE,0,"3C_Mild",3,0,0,1,5,1,93.1,100,0,0,0,1,1.42,10,10,7,0,1
"5280",7152,"A22RAUAKZ5EURN","Answer.3C_Mild.6",TRUE,0,"3C_Mild",3,0,0,1,6,1,93.1,100,0,0,0,1.1,1.57,11,10,7,1,1
"5281",7153,"A22RAUAKZ5EURN","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,0,1,7,1,93.1,100,0,0,0,1.22,1.83,11,9,6,1,1
"5282",7154,"A22RAUAKZ5EURN","Answer.3C_Mild.8",TRUE,0,"3C_Mild",3,0,0,1,8,1,93.1,100,0,0,0,1.33,1.71,12,9,7,1,1
"5283",7155,"A22RAUAKZ5EURN","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,0,1,9,1,93.1,100,0,0,0,1.5,2,12,8,6,1,1
"5284",7156,"A22RAUAKZ5EURN","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal",3,0,0,1,1,0,93.1,100,0,0,0,0.67,0.73,8,12,11,0,0
"5285",7157,"A22RAUAKZ5EURN","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,0,1,2,0,93.1,100,0,0,0,0.75,0.86,9,12,11,0,0
"5286",7158,"A22RAUAKZ5EURN","Answer.3C_Unbal.3",TRUE,0,"3C_Unbal",3,0,0,1,3,1,93.1,100,0,0,0,0.82,0.9,9,11,10,0,0
"5287",7159,"A22RAUAKZ5EURN","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal",3,0,0,1,4,0,93.1,100,0,0,0,0.91,1,10,11,10,0,0
"5288",7160,"A22RAUAKZ5EURN","Answer.3C_Unbal.5",TRUE,0,"3C_Unbal",3,0,0,1,5,1,93.1,100,0,0,0,1,1.11,10,10,9,0,1
"5289",7161,"A22RAUAKZ5EURN","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal",3,0,0,1,6,1,93.1,100,0,0,0,1.1,1.22,11,10,9,1,1
"5290",7162,"A22RAUAKZ5EURN","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,0,1,7,1,93.1,100,0,0,0,1.22,1.38,11,9,8,1,1
"5291",7163,"A22RAUAKZ5EURN","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,0,1,8,1,93.1,100,0,0,0,1.33,1.5,12,9,8,1,1
"5292",7164,"A22RAUAKZ5EURN","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,0,1,9,1,93.1,100,0,0,0,1.5,1.71,12,8,7,1,1
"5293",7165,"A31QW0U7C1KEXE","Answer.2C.1",FALSE,0,"2C",2,0,0,1,1,0,80.6,100,0,0,0,0.67,0.67,8,12,12,0,0
"5294",7166,"A31QW0U7C1KEXE","Answer.2C.2",FALSE,0,"2C",2,0,0,1,2,0,80.6,100,0,0,0,0.75,0.75,9,12,12,0,0
"5295",7167,"A31QW0U7C1KEXE","Answer.2C.3",FALSE,0,"2C",2,0,0,1,3,0,80.6,100,0,0,0,0.82,0.82,9,11,11,0,0
"5296",7168,"A31QW0U7C1KEXE","Answer.2C.4",FALSE,0,"2C",2,0,0,1,4,0,80.6,100,0,0,0,0.91,0.91,10,11,11,0,0
"5297",7169,"A31QW0U7C1KEXE","Answer.2C.5",FALSE,0,"2C",2,0,0,1,5,0,80.6,100,0,0,0,1,1,10,10,10,0,0
"5298",7170,"A31QW0U7C1KEXE","Answer.2C.6",FALSE,0,"2C",2,0,0,1,6,0,80.6,100,0,0,0,1.1,1.1,11,10,10,1,1
"5299",7171,"A31QW0U7C1KEXE","Answer.2C.7",TRUE,0,"2C",2,0,0,1,7,1,80.6,100,0,0,0,1.22,1.22,11,9,9,1,1
"5300",7172,"A31QW0U7C1KEXE","Answer.2C.8",TRUE,0,"2C",2,0,0,1,8,1,80.6,100,0,0,0,1.33,1.33,12,9,9,1,1
"5301",7173,"A31QW0U7C1KEXE","Answer.2C.9",TRUE,0,"2C",2,0,0,1,9,1,80.6,100,0,0,0,1.5,1.5,12,8,8,1,1
"5302",7174,"A31QW0U7C1KEXE","Answer.3C_Bal.1",FALSE,0,"3C_Bal",3,0,0,1,1,0,80.6,100,0,0,0,0.67,1.33,8,12,6,0,1
"5303",7175,"A31QW0U7C1KEXE","Answer.3C_Bal.2",FALSE,0,"3C_Bal",3,0,0,1,2,0,80.6,100,0,0,0,0.75,1.5,9,12,6,0,1
"5304",7176,"A31QW0U7C1KEXE","Answer.3C_Bal.3",FALSE,0,"3C_Bal",3,0,0,1,3,0,80.6,100,0,0,0,0.82,1.5,9,11,6,0,1
"5305",7177,"A31QW0U7C1KEXE","Answer.3C_Bal.4",TRUE,0,"3C_Bal",3,0,0,1,4,1,80.6,100,0,0,0,0.91,1.67,10,11,6,0,1
"5306",7178,"A31QW0U7C1KEXE","Answer.3C_Bal.5",FALSE,0,"3C_Bal",3,0,0,1,5,0,80.6,100,0,0,0,1,1.67,10,10,6,0,1
"5307",7179,"A31QW0U7C1KEXE","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,0,1,6,1,80.6,100,0,0,0,1.1,2.2,11,10,5,1,1
"5308",7180,"A31QW0U7C1KEXE","Answer.3C_Bal.7",FALSE,0,"3C_Bal",3,0,0,1,7,0,80.6,100,0,0,0,1.22,2.2,11,9,5,1,1
"5309",7181,"A31QW0U7C1KEXE","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,0,1,8,1,80.6,100,0,0,0,1.33,2.4,12,9,5,1,1
"5310",7182,"A31QW0U7C1KEXE","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,0,1,9,1,80.6,100,0,0,0,1.5,3,12,8,4,1,1
"5311",7183,"A31QW0U7C1KEXE","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,0,1,1,0,80.6,100,0,0,0,0.67,0.89,8,12,9,0,0
"5312",7184,"A31QW0U7C1KEXE","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,0,1,2,0,80.6,100,0,0,0,0.75,1,9,12,9,0,0
"5313",7185,"A31QW0U7C1KEXE","Answer.3C_Mild.3",FALSE,0,"3C_Mild",3,0,0,1,3,0,80.6,100,0,0,0,0.82,1.13,9,11,8,0,1
"5314",7186,"A31QW0U7C1KEXE","Answer.3C_Mild.4",TRUE,0,"3C_Mild",3,0,0,1,4,1,80.6,100,0,0,0,0.91,1.25,10,11,8,0,1
"5315",7187,"A31QW0U7C1KEXE","Answer.3C_Mild.5",FALSE,0,"3C_Mild",3,0,0,1,5,0,80.6,100,0,0,0,1,1.42,10,10,7,0,1
"5316",7188,"A31QW0U7C1KEXE","Answer.3C_Mild.6",TRUE,0,"3C_Mild",3,0,0,1,6,1,80.6,100,0,0,0,1.1,1.57,11,10,7,1,1
"5317",7189,"A31QW0U7C1KEXE","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,0,1,7,1,80.6,100,0,0,0,1.22,1.83,11,9,6,1,1
"5318",7190,"A31QW0U7C1KEXE","Answer.3C_Mild.8",TRUE,0,"3C_Mild",3,0,0,1,8,1,80.6,100,0,0,0,1.33,1.71,12,9,7,1,1
"5319",7191,"A31QW0U7C1KEXE","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,0,1,9,1,80.6,100,0,0,0,1.5,2,12,8,6,1,1
"5320",7192,"A31QW0U7C1KEXE","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal",3,0,0,1,1,0,80.6,100,0,0,0,0.67,0.73,8,12,11,0,0
"5321",7193,"A31QW0U7C1KEXE","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,0,1,2,0,80.6,100,0,0,0,0.75,0.86,9,12,11,0,0
"5322",7194,"A31QW0U7C1KEXE","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal",3,0,0,1,3,0,80.6,100,0,0,0,0.82,0.9,9,11,10,0,0
"5323",7195,"A31QW0U7C1KEXE","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal",3,0,0,1,4,0,80.6,100,0,0,0,0.91,1,10,11,10,0,0
"5324",7196,"A31QW0U7C1KEXE","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal",3,0,0,1,5,0,80.6,100,0,0,0,1,1.11,10,10,9,0,1
"5325",7197,"A31QW0U7C1KEXE","Answer.3C_Unbal.6",FALSE,0,"3C_Unbal",3,0,0,1,6,0,80.6,100,0,0,0,1.1,1.22,11,10,9,1,1
"5326",7198,"A31QW0U7C1KEXE","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,0,1,7,1,80.6,100,0,0,0,1.22,1.38,11,9,8,1,1
"5327",7199,"A31QW0U7C1KEXE","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,0,1,8,1,80.6,100,0,0,0,1.33,1.5,12,9,8,1,1
"5328",7200,"A31QW0U7C1KEXE","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,0,1,9,1,80.6,100,0,0,0,1.5,1.71,12,8,7,1,1
"5329",7237,"A1HJIJ25OWY5XC","Answer.2C.1",FALSE,0,"2C",2,0,0,1,1,0,95.8,100,0,0,0,0.67,0.67,8,12,12,0,0
"5330",7238,"A1HJIJ25OWY5XC","Answer.2C.2",FALSE,0,"2C",2,0,0,1,2,0,95.8,100,0,0,0,0.75,0.75,9,12,12,0,0
"5331",7239,"A1HJIJ25OWY5XC","Answer.2C.3",FALSE,0,"2C",2,0,0,1,3,0,95.8,100,0,0,0,0.82,0.82,9,11,11,0,0
"5332",7240,"A1HJIJ25OWY5XC","Answer.2C.4",FALSE,0,"2C",2,0,0,1,4,0,95.8,100,0,0,0,0.91,0.91,10,11,11,0,0
"5333",7241,"A1HJIJ25OWY5XC","Answer.2C.5",FALSE,0,"2C",2,0,0,1,5,0,95.8,100,0,0,0,1,1,10,10,10,0,0
"5334",7242,"A1HJIJ25OWY5XC","Answer.2C.6",TRUE,0,"2C",2,0,0,1,6,1,95.8,100,0,0,0,1.1,1.1,11,10,10,1,1
"5335",7243,"A1HJIJ25OWY5XC","Answer.2C.7",TRUE,0,"2C",2,0,0,1,7,1,95.8,100,0,0,0,1.22,1.22,11,9,9,1,1
"5336",7244,"A1HJIJ25OWY5XC","Answer.2C.8",TRUE,0,"2C",2,0,0,1,8,1,95.8,100,0,0,0,1.33,1.33,12,9,9,1,1
"5337",7245,"A1HJIJ25OWY5XC","Answer.2C.9",TRUE,0,"2C",2,0,0,1,9,1,95.8,100,0,0,0,1.5,1.5,12,8,8,1,1
"5338",7246,"A1HJIJ25OWY5XC","Answer.3C_Bal.1",FALSE,0,"3C_Bal",3,0,0,1,1,0,95.8,100,0,0,0,0.67,1.33,8,12,6,0,1
"5339",7247,"A1HJIJ25OWY5XC","Answer.3C_Bal.2",FALSE,0,"3C_Bal",3,0,0,1,2,0,95.8,100,0,0,0,0.75,1.5,9,12,6,0,1
"5340",7248,"A1HJIJ25OWY5XC","Answer.3C_Bal.3",FALSE,0,"3C_Bal",3,0,0,1,3,0,95.8,100,0,0,0,0.82,1.5,9,11,6,0,1
"5341",7249,"A1HJIJ25OWY5XC","Answer.3C_Bal.4",FALSE,0,"3C_Bal",3,0,0,1,4,0,95.8,100,0,0,0,0.91,1.67,10,11,6,0,1
"5342",7250,"A1HJIJ25OWY5XC","Answer.3C_Bal.5",FALSE,0,"3C_Bal",3,0,0,1,5,0,95.8,100,0,0,0,1,1.67,10,10,6,0,1
"5343",7251,"A1HJIJ25OWY5XC","Answer.3C_Bal.6",TRUE,0,"3C_Bal",3,0,0,1,6,1,95.8,100,0,0,0,1.1,2.2,11,10,5,1,1
"5344",7252,"A1HJIJ25OWY5XC","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,0,1,7,1,95.8,100,0,0,0,1.22,2.2,11,9,5,1,1
"5345",7253,"A1HJIJ25OWY5XC","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,0,1,8,1,95.8,100,0,0,0,1.33,2.4,12,9,5,1,1
"5346",7254,"A1HJIJ25OWY5XC","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,0,1,9,1,95.8,100,0,0,0,1.5,3,12,8,4,1,1
"5347",7255,"A1HJIJ25OWY5XC","Answer.3C_Mild.1",FALSE,0,"3C_Mild",3,0,0,1,1,0,95.8,100,0,0,0,0.67,0.89,8,12,9,0,0
"5348",7256,"A1HJIJ25OWY5XC","Answer.3C_Mild.2",FALSE,0,"3C_Mild",3,0,0,1,2,0,95.8,100,0,0,0,0.75,1,9,12,9,0,0
"5349",7257,"A1HJIJ25OWY5XC","Answer.3C_Mild.3",FALSE,0,"3C_Mild",3,0,0,1,3,0,95.8,100,0,0,0,0.82,1.13,9,11,8,0,1
"5350",7258,"A1HJIJ25OWY5XC","Answer.3C_Mild.4",FALSE,0,"3C_Mild",3,0,0,1,4,0,95.8,100,0,0,0,0.91,1.25,10,11,8,0,1
"5351",7259,"A1HJIJ25OWY5XC","Answer.3C_Mild.5",TRUE,0,"3C_Mild",3,0,0,1,5,1,95.8,100,0,0,0,1,1.42,10,10,7,0,1
"5352",7260,"A1HJIJ25OWY5XC","Answer.3C_Mild.6",TRUE,0,"3C_Mild",3,0,0,1,6,1,95.8,100,0,0,0,1.1,1.57,11,10,7,1,1
"5353",7261,"A1HJIJ25OWY5XC","Answer.3C_Mild.7",TRUE,0,"3C_Mild",3,0,0,1,7,1,95.8,100,0,0,0,1.22,1.83,11,9,6,1,1
"5354",7262,"A1HJIJ25OWY5XC","Answer.3C_Mild.8",TRUE,0,"3C_Mild",3,0,0,1,8,1,95.8,100,0,0,0,1.33,1.71,12,9,7,1,1
"5355",7263,"A1HJIJ25OWY5XC","Answer.3C_Mild.9",TRUE,0,"3C_Mild",3,0,0,1,9,1,95.8,100,0,0,0,1.5,2,12,8,6,1,1
"5356",7264,"A1HJIJ25OWY5XC","Answer.3C_Unbal.1",FALSE,0,"3C_Unbal",3,0,0,1,1,0,95.8,100,0,0,0,0.67,0.73,8,12,11,0,0
"5357",7265,"A1HJIJ25OWY5XC","Answer.3C_Unbal.2",FALSE,0,"3C_Unbal",3,0,0,1,2,0,95.8,100,0,0,0,0.75,0.86,9,12,11,0,0
"5358",7266,"A1HJIJ25OWY5XC","Answer.3C_Unbal.3",FALSE,0,"3C_Unbal",3,0,0,1,3,0,95.8,100,0,0,0,0.82,0.9,9,11,10,0,0
"5359",7267,"A1HJIJ25OWY5XC","Answer.3C_Unbal.4",FALSE,0,"3C_Unbal",3,0,0,1,4,0,95.8,100,0,0,0,0.91,1,10,11,10,0,0
"5360",7268,"A1HJIJ25OWY5XC","Answer.3C_Unbal.5",FALSE,0,"3C_Unbal",3,0,0,1,5,0,95.8,100,0,0,0,1,1.11,10,10,9,0,1
"5361",7269,"A1HJIJ25OWY5XC","Answer.3C_Unbal.6",TRUE,0,"3C_Unbal",3,0,0,1,6,1,95.8,100,0,0,0,1.1,1.22,11,10,9,1,1
"5362",7270,"A1HJIJ25OWY5XC","Answer.3C_Unbal.7",TRUE,0,"3C_Unbal",3,0,0,1,7,1,95.8,100,0,0,0,1.22,1.38,11,9,8,1,1
"5363",7271,"A1HJIJ25OWY5XC","Answer.3C_Unbal.8",TRUE,0,"3C_Unbal",3,0,0,1,8,1,95.8,100,0,0,0,1.33,1.5,12,9,8,1,1
"5364",7272,"A1HJIJ25OWY5XC","Answer.3C_Unbal.9",TRUE,0,"3C_Unbal",3,0,0,1,9,1,95.8,100,0,0,0,1.5,1.71,12,8,7,1,1
"5365",7273,"A1PC6J0QL7B2AQ","Answer.2C.1",FALSE,0,"2C",2,0,1,1,1,0,98.6,100,0,0,0,0.67,0.67,8,12,12,0,0
"5366",7274,"A1PC6J0QL7B2AQ","Answer.2C.2",FALSE,0,"2C",2,0,1,1,2,0,98.6,100,0,0,0,0.75,0.75,9,12,12,0,0
"5367",7275,"A1PC6J0QL7B2AQ","Answer.2C.3",FALSE,0,"2C",2,0,1,1,3,0,98.6,100,0,0,0,0.82,0.82,9,11,11,0,0
"5368",7276,"A1PC6J0QL7B2AQ","Answer.2C.4",FALSE,0,"2C",2,0,1,1,4,0,98.6,100,0,0,0,0.91,0.91,10,11,11,0,0
"5369",7277,"A1PC6J0QL7B2AQ","Answer.2C.5",FALSE,0,"2C",2,0,1,1,5,0,98.6,100,0,0,0,1,1,10,10,10,0,0
"5370",7278,"A1PC6J0QL7B2AQ","Answer.2C.6",TRUE,0,"2C",2,0,1,1,6,1,98.6,100,0,0,0,1.1,1.1,11,10,10,1,1
"5371",7279,"A1PC6J0QL7B2AQ","Answer.2C.7",TRUE,0,"2C",2,0,1,1,7,1,98.6,100,0,0,0,1.22,1.22,11,9,9,1,1
"5372",7280,"A1PC6J0QL7B2AQ","Answer.2C.8",TRUE,0,"2C",2,0,1,1,8,1,98.6,100,0,0,0,1.33,1.33,12,9,9,1,1
"5373",7281,"A1PC6J0QL7B2AQ","Answer.2C.9",TRUE,0,"2C",2,0,1,1,9,1,98.6,100,0,0,0,1.5,1.5,12,8,8,1,1
"5374",7282,"A1PC6J0QL7B2AQ","Answer.3C_Bal.1",FALSE,0,"3C_Bal",3,0,1,1,1,0,98.6,100,0,0,0,0.67,1.33,8,12,6,0,1
"5375",7283,"A1PC6J0QL7B2AQ","Answer.3C_Bal.2",FALSE,0,"3C_Bal",3,0,1,1,2,0,98.6,100,0,0,0,0.75,1.5,9,12,6,0,1
"5376",7284,"A1PC6J0QL7B2AQ","Answer.3C_Bal.3",FALSE,0,"3C_Bal",3,0,1,1,3,0,98.6,100,0,0,0,0.82,1.5,9,11,6,0,1
"5377",7285,"A1PC6J0QL7B2AQ","Answer.3C_Bal.4",FALSE,0,"3C_Bal",3,0,1,1,4,0,98.6,100,0,0,0,0.91,1.67,10,11,6,0,1
"5378",7286,"A1PC6J0QL7B2AQ","Answer.3C_Bal.5",FALSE,0,"3C_Bal",3,0,1,1,5,0,98.6,100,0,0,0,1,1.67,10,10,6,0,1
"5379",7287,"A1PC6J0QL7B2AQ","Answer.3C_Bal.6",FALSE,0,"3C_Bal",3,0,1,1,6,0,98.6,100,0,0,0,1.1,2.2,11,10,5,1,1
"5380",7288,"A1PC6J0QL7B2AQ","Answer.3C_Bal.7",TRUE,0,"3C_Bal",3,0,1,1,7,1,98.6,100,0,0,0,1.22,2.2,11,9,5,1,1
"5381",7289,"A1PC6J0QL7B2AQ","Answer.3C_Bal.8",TRUE,0,"3C_Bal",3,0,1,1,8,1,98.6,100,0,0,0,1.33,2.4,12,9,5,1,1
"5382",7290,"A1PC6J0QL7B2AQ","Answer.3C_Bal.9",TRUE,0,"3C_Bal",3,0,1,1,9,1,98.6,100,0,0,0,1.5,3,12,8,4,1,1
